country_long,gender,age
Great Britain,Male,31
Great Britain,Male,26
Great Britain,Male,24
Great Britain,Female,25
Great Britain,Female,31
Great Britain,Male,27
Great Britain,Male,36
Great Britain,Male,32
Great Britain,Female,30
Great Britain,Male,30
Great Britain,Male,30
Great Britain,Female,28
Great Britain,Male,26
Great Britain,Female,23
Great Britain,Female,30
Great Britain,Female,26
Great Britain,Female,28
Great Britain,Female,30
Great Britain,Female,30
Great Britain,Male,30
Great Britain,Female,25
Great Britain,Female,31
Great Britain,Female,26
Great Britain,Female,30
Great Britain,Male,36
Great Britain,Female,27
Great Britain,Male,29
Great Britain,Male,30
Jamaica,Male,24
Venezuela,Female,23
Venezuela,Female,25
Bermuda,Male,21
Ethiopia,Male,33
Venezuela,Female,32
Venezuela,Male,28
Venezuela,Male,25
Czechia,Female,29
Czechia,Male,24
Czechia,Male,19
Czechia,Female,28
Czechia,Female,20
Czechia,Male,30
Czechia,Female,28
Sierra Leone,Male,23
Venezuela,Male,42
Venezuela,Male,61
Ethiopia,Female,28
Ethiopia,Female,33
Ethiopia,Female,27
Haiti,Male,25
Dominican Republic,Female,20
People's Republic of China,Female,15
People's Republic of China,Female,25
People's Republic of China,Female,23
People's Republic of China,Female,19
People's Republic of China,Female,17
People's Republic of China,Male,23
People's Republic of China,Male,28
People's Republic of China,Male,21
People's Republic of China,Male,26
People's Republic of China,Male,24
People's Republic of China,Male,29
Dominican Republic,Female,19
Dominican Republic,Female,37
Dominican Republic,Female,28
Republic of Korea,Male,23
Republic of Korea,Male,25
Republic of Korea,Female,19
Republic of Korea,Female,19
Republic of Korea,Male,21
Republic of Korea,Male,22
Republic of Korea,Male,24
Republic of Korea,Male,20
Republic of Korea,Female,21
Republic of Korea,Female,30
Republic of Korea,Female,26
Republic of Korea,Male,20
Republic of Korea,Male,23
Republic of Korea,Female,18
Republic of Korea,Male,23
Republic of Korea,Male,29
Republic of Korea,Female,24
Republic of Korea,Male,24
Republic of Korea,Male,23
Republic of Korea,Male,26
Republic of Korea,Male,26
Republic of Korea,Male,25
Dominican Republic,Female,32
People's Republic of China,Male,27
People's Republic of China,Male,31
People's Republic of China,Male,27
People's Republic of China,Male,25
People's Republic of China,Female,22
People's Republic of China,Female,24
People's Republic of China,Female,29
People's Republic of China,Female,32
People's Republic of China,Female,29
People's Republic of China,Female,24
People's Republic of China,Female,25
People's Republic of China,Female,28
People's Republic of China,Female,29
People's Republic of China,Female,25
People's Republic of China,Female,23
People's Republic of China,Female,30
People's Republic of China,Female,29
People's Republic of China,Female,22
People's Republic of China,Female,25
People's Republic of China,Female,32
Dominican Republic,Female,32
Japan,Female,25
Japan,Female,26
Japan,Female,24
Japan,Female,26
Japan,Female,29
Japan,Female,29
Japan,Female,29
Japan,Female,31
Japan,Female,37
Japan,Female,35
Japan,Female,31
Japan,Female,31
Japan,Male,29
Japan,Male,20
Japan,Male,23
Japan,Male,26
Japan,Male,26
Japan,Male,23
Japan,Male,26
Japan,Male,29
Japan,Male,30
Japan,Male,26
Japan,Male,31
Japan,Male,34
Japan,Female,15
Japan,Male,14
Japan,Male,19
Japan,Female,16
Japan,Female,15
Japan,Female,16
Japan,Female,22
Japan,Female,19
Japan,Male,23
Japan,Male,25
Thailand,Male,29
Kyrgyzstan,Female,20
Republic of Korea,Female,30
Republic of Korea,Male,20
Republic of Korea,Male,32
Republic of Korea,Male,27
Republic of Korea,Female,21
Republic of Korea,Female,19
Japan,Female,39
Japan,Female,35
Republic of Korea,Male,35
United Republic of Tanzania,Male,28
People's Republic of China,Male,27
People's Republic of China,Male,36
People's Republic of China,Male,24
People's Republic of China,Female,30
People's Republic of China,Female,24
People's Republic of China,Female,25
Saudi Arabia,Male,26
Hungary,Female,18
Hungary,Male,21
Thailand,Male,20
People's Republic of China,Male,28
People's Republic of China,Male,26
People's Republic of China,Male,22
People's Republic of China,Male,30
People's Republic of China,Male,23
France,Female,23
France,Female,22
France,Female,19
France,Female,17
France,Male,26
France,Male,22
France,Male,40
France,Male,27
France,Male,31
Thailand,Female,40
People's Republic of China,Male,28
Hungary,Female,20
People's Republic of China,Female,27
People's Republic of China,Female,22
People's Republic of China,Female,23
Croatia,Female,36
Croatia,Male,38
Croatia,Male,34
People's Republic of China,Female,32
People's Republic of China,Female,21
People's Republic of China,Female,26
People's Republic of China,Female,23
Republic of Korea,Male,33
Republic of Korea,Male,25
Republic of Korea,Male,28
Egypt,Male,24
Egypt,Female,24
Egypt,Male,33
Egypt,Male,36
Egypt,Male,32
Kyrgyzstan,Female,31
Bulgaria,Male,27
Egypt,Female,30
Armenia,Male,28
Kyrgyzstan,Female,25
Egypt,Female,24
Thailand,Female,27
Egypt,Female,17
Hungary,Male,25
Thailand,Female,21
Poland,Male,30
Poland,Male,30
Poland,Male,27
Poland,Male,26
Poland,Male,30
Poland,Male,30
Poland,Male,27
Poland,Male,36
Poland,Male,31
Poland,Male,37
Poland,Male,28
Poland,Male,29
Poland,Male,34
France,Female,24
France,Female,30
France,Male,25
France,Male,28
Hungary,Female,16
Hungary,Male,22
Armenia,Female,30
Bulgaria,Male,22
Bulgaria,Male,20
Croatia,Male,31
Croatia,Male,36
Croatia,Male,26
Thailand,Male,19
Belgium,Female,24
Belgium,Male,23
Belgium,Male,25
Belgium,Male,29
Belgium,Female,29
Belgium,Female,30
Belgium,Female,34
Belgium,Male,27
Belgium,Female,27
Belgium,Female,29
Belgium,Female,20
Belgium,Male,26
Belgium,Male,20
Belgium,Female,20
Belgium,Male,30
Belgium,Male,24
Belgium,Female,28
Belgium,Male,30
Belgium,Female,22
Belgium,Male,29
Belgium,Female,28
Belgium,Male,24
Belgium,Female,19
Belgium,Female,20
Belgium,Male,27
Belgium,Female,25
Belgium,Male,31
Belgium,Female,29
Belgium,Female,29
Belgium,Male,41
Belgium,Female,44
Belgium,Male,44
Belgium,Male,26
Belgium,Male,44
Belgium,Male,43
Belgium,Female,36
Belgium,Female,53
Belgium,Female,33
Belgium,Female,33
Belgium,Male,31
Belgium,Male,24
Belgium,Female,23
Belgium,Male,22
Belgium,Female,24
Belgium,Male,25
Belgium,Female,24
Belgium,Female,20
Belgium,Female,22
Belgium,Male,33
Belgium,Female,22
Belgium,Female,24
Belgium,Male,37
Belgium,Male,31
Belgium,Male,27
Belgium,Male,34
Belgium,Female,31
Belgium,Male,31
Belgium,Female,27
Belgium,Male,28
Belgium,Male,33
Belgium,Female,22
Belgium,Female,33
Belgium,Male,24
Belgium,Female,27
Belgium,Female,27
Belgium,Female,23
Belgium,Female,33
Belgium,Male,24
Belgium,Female,26
Belgium,Male,33
Belgium,Male,29
Belgium,Female,20
Belgium,Male,27
Belgium,Male,27
Belgium,Female,27
Belgium,Male,32
Belgium,Male,24
Belgium,Male,21
Belgium,Male,29
Belgium,Female,24
Belgium,Male,24
Belgium,Male,36
Belgium,Female,26
Belgium,Female,31
Belgium,Female,22
Belgium,Male,33
Belgium,Male,31
Belgium,Female,19
Belgium,Male,31
Belgium,Female,36
Belgium,Female,30
Belgium,Male,31
Belgium,Female,22
Croatia,Male,23
Croatia,Male,22
Croatia,Male,25
Croatia,Male,22
Croatia,Male,26
Croatia,Male,30
Croatia,Male,24
Croatia,Male,26
Croatia,Male,28
Croatia,Male,32
Croatia,Male,26
France,Female,19
France,Male,35
France,Female,24
France,Female,24
France,Female,24
France,Female,22
France,Female,21
France,Female,21
France,Female,20
France,Female,18
France,Female,21
France,Male,26
France,Female,27
Great Britain,Female,23
Great Britain,Male,25
Great Britain,Male,22
Great Britain,Female,20
Great Britain,Female,27
Great Britain,Male,24
Great Britain,Male,27
Great Britain,Male,29
Great Britain,Female,22
Great Britain,Female,27
Great Britain,Female,28
Great Britain,Male,28
Great Britain,Male,26
Great Britain,Female,23
Great Britain,Male,24
Great Britain,Male,21
Great Britain,Female,18
Great Britain,Male,30
Great Britain,Male,22
Great Britain,Male,27
Great Britain,Female,20
Great Britain,Female,25
Great Britain,Male,20
Great Britain,Male,31
Great Britain,Female,25
Malta,Female,24
Czechia,Female,33
Italy,Female,25
Italy,Male,31
Italy,Male,27
France,Female,17
France,Female,28
France,Female,24
France,Female,22
France,Female,24
France,Female,20
France,Female,24
France,Female,25
France,Female,25
Republic of Korea,Female,24
Republic of Korea,Female,28
Republic of Korea,Male,20
Republic of Korea,Male,21
Spain,Male,32
Spain,Male,32
Spain,Male,31
Spain,Male,23
Spain,Female,22
Spain,Male,26
Spain,Female,24
Spain,Female,30
Spain,Male,27
Spain,Male,30
Spain,Female,25
Spain,Female,28
Spain,Male,23
Spain,Female,22
Spain,Male,26
Spain,Female,26
Spain,Male,33
Spain,Female,29
Spain,Male,28
Spain,Female,26
Spain,Male,25
Spain,Male,19
Spain,Female,35
Spain,Female,34
Spain,Male,26
Spain,Female,22
Spain,Male,31
Spain,Female,30
Spain,Male,24
Spain,Male,36
Spain,Female,35
Spain,Female,28
Spain,Male,30
Spain,Male,24
Spain,Male,22
Spain,Male,34
Spain,Female,31
Spain,Female,30
Spain,Female,25
Spain,Female,34
Spain,Female,24
Spain,Male,27
Spain,Male,26
Spain,Male,26
Spain,Female,27
Bulgaria,Female,22
Great Britain,Male,27
Great Britain,Female,33
Great Britain,Female,30
Great Britain,Female,25
Great Britain,Male,26
Finland,Female,22
Finland,Female,23
Finland,Male,36
Finland,Female,32
Finland,Male,27
Finland,Female,29
Finland,Female,26
Finland,Female,26
Finland,Male,26
Finland,Female,27
Finland,Female,22
Finland,Male,27
Finland,Male,31
Finland,Female,26
Finland,Female,33
Finland,Female,25
Finland,Female,29
Finland,Female,21
Finland,Female,26
Finland,Male,33
Finland,Male,28
Finland,Female,31
Finland,Female,28
Finland,Female,27
Finland,Female,21
Argentina,Male,55
Great Britain,Male,30
Great Britain,Male,30
Great Britain,Male,28
Great Britain,Female,21
Great Britain,Female,28
Estonia,Male,29
Egypt,Male,22
Cyprus,Female,22
Hungary,Female,31
Hungary,Female,23
Great Britain,Female,32
Great Britain,Female,17
Great Britain,Female,24
Great Britain,Male,26
Great Britain,Male,21
Great Britain,Male,23
Great Britain,Female,16
Great Britain,Female,34
Great Britain,Male,21
Great Britain,Female,25
Great Britain,Male,22
Great Britain,Male,31
Hungary,Male,21
Czechia,Female,25
Czechia,Female,23
Bulgaria,Female,35
Finland,Male,42
Finland,Male,30
Finland,Female,22
Finland,Female,21
Finland,Female,34
Finland,Male,34
Finland,Male,26
Finland,Female,44
Bulgaria,Female,20
Bulgaria,Male,20
Angola,Female,23
Bulgaria,Male,30
Angola,Male,23
Cyprus,Female,22
Bulgaria,Female,32
Cyprus,Female,23
Cyprus,Male,34
Spain,Female,29
Spain,Female,28
Spain,Female,31
Spain,Female,31
Spain,Female,33
Spain,Male,29
Spain,Female,32
Spain,Female,24
Spain,Female,21
Spain,Female,27
Spain,Female,32
Spain,Female,30
Spain,Male,31
Angola,Female,29
Hungary,Male,25
France,Female,23
France,Female,27
France,Female,19
France,Female,19
France,Female,26
France,Female,26
France,Female,26
France,Female,23
France,Female,28
France,Female,18
France,Female,25
France,Female,27
France,Female,28
France,Female,28
France,Female,23
France,Female,27
France,Female,22
Hungary,Male,24
Estonia,Male,31
Estonia,Male,22
Angola,Female,25
Angola,Female,27
Hungary,Female,18
Angola,Female,24
Senegal,Female,29
Angola,Female,21
Hungary,Male,25
Angola,Female,20
Croatia,Male,30
France,Female,18
France,Female,27
France,Female,21
France,Female,31
France,Female,20
France,Female,38
France,Female,26
France,Female,19
France,Female,19
France,Female,22
France,Female,19
France,Female,29
France,Female,20
France,Male,37
France,Male,37
France,Male,24
France,Male,34
France,Male,29
France,Male,30
France,Male,31
France,Male,37
France,Male,24
France,Male,21
France,Male,38
France,Male,32
France,Male,22
Germany,Male,28
Germany,Male,26
Germany,Male,28
Germany,Female,27
Germany,Male,30
Germany,Male,27
Germany,Male,24
Germany,Female,25
Germany,Male,28
Germany,Male,27
Germany,Female,26
Germany,Male,24
Germany,Male,28
Germany,Female,25
Germany,Male,27
Germany,Male,28
Germany,Male,24
Germany,Male,28
Germany,Female,22
Germany,Male,25
Germany,Male,22
Germany,Male,23
Germany,Male,25
Angola,Female,28
Venezuela,Female,27
Hungary,Female,18
Croatia,Male,36
Angola,Female,30
Venezuela,Male,28
Senegal,Male,26
Venezuela,Female,30
Germany,Male,27
Germany,Female,22
Germany,Female,24
Germany,Female,26
Germany,Male,27
Germany,Male,23
Germany,Female,24
Germany,Male,23
Germany,Male,25
Germany,Male,22
Germany,Female,23
Germany,Male,23
Germany,Male,24
Germany,Male,21
Germany,Female,27
Germany,Male,21
Germany,Male,28
Germany,Female,23
Germany,Female,21
Germany,Female,26
Germany,Female,22
Germany,Male,28
Germany,Female,25
Germany,Male,22
Venezuela,Female,38
Germany,Male,19
Germany,Male,25
Germany,Male,22
Germany,Female,20
Germany,Male,22
Germany,Male,27
Germany,Female,21
Germany,Male,24
Germany,Female,20
Germany,Male,18
Mali,Female,29
Argentina,Male,28
Argentina,Male,26
Argentina,Male,25
Argentina,Male,27
Argentina,Male,29
Argentina,Male,32
Argentina,Male,28
Dominican Republic,Female,27
Argentina,Male,36
Argentina,Male,31
Angola,Female,26
Argentina,Male,24
Dominican Republic,Female,22
Angola,Female,34
France,Female,24
France,Female,26
France,Male,31
Angola,Female,22
Bahamas,Male,18
Trinidad and Tobago,Female,32
Bahamas,Male,29
Bahamas,Male,32
Trinidad and Tobago,Male,21
Angola,Female,28
Dominican Republic,Female,27
Bahamas,Male,40
Angola,Female,26
Argentina,Male,33
Argentina,Male,25
Angola,Female,38
Argentina,Male,35
Bahamas,Male,21
Bahamas,Male,21
Bahamas,Female,29
Bahamas,Female,30
Israel,Male,27
Dominican Republic,Female,23
Israel,Female,21
Israel,Female,18
Bahamas,Female,22
Israel,Female,20
Bahamas,Female,25
Israel,Female,20
Israel,Female,20
Venezuela,Male,26
Israel,Female,18
Israel,Female,19
Dominican Republic,Female,34
Venezuela,Female,24
Argentina,Male,30
Bahamas,Male,21
Bahamas,Female,18
Dominica,Female,30
United States of America,Male,31
United States of America,Male,29
United States of America,Male,24
United States of America,Male,21
United States of America,Male,18
United States of America,Male,27
United States of America,Male,29
United States of America,Male,27
United States of America,Male,29
United States of America,Male,33
United States of America,Male,25
United States of America,Male,23
United States of America,Male,26
United States of America,Female,19
United States of America,Female,31
United States of America,Female,20
United States of America,Female,32
United States of America,Female,30
United States of America,Female,27
United States of America,Female,26
United States of America,Female,25
United States of America,Female,27
United States of America,Female,28
United States of America,Female,22
United States of America,Female,31
United States of America,Female,22
Colombia,Male,36
Colombia,Female,18
Colombia,Male,30
Venezuela,Male,23
South Africa,Male,34
South Africa,Female,32
South Africa,Male,25
South Africa,Female,37
Niger,Female,21
Niger,Male,15
Dominican Republic,Female,31
People's Republic of China,Female,28
Japan,Female,23
Japan,Female,30
Japan,Female,20
Japan,Female,24
Japan,Male,22
Japan,Male,24
Japan,Male,25
Japan,Male,32
Japan,Male,33
Japan,Male,25
Japan,Female,21
Japan,Female,27
Japan,Male,26
Japan,Male,30
Japan,Male,24
Japan,Female,25
Japan,Male,27
Japan,Male,25
Japan,Male,28
Japan,Female,24
Japan,Female,24
Japan,Female,27
Japan,Female,25
Japan,Female,24
Japan,Male,24
Japan,Female,36
Brunei Darussalam,Female,16
Dominican Republic,Male,20
Dominican Republic,Female,28
Vietnam,Female,27
Trinidad and Tobago,Female,22
Fiji,Male,31
Fiji,Male,27
Fiji,Male,25
People's Republic of China,Female,25
People's Republic of China,Female,27
People's Republic of China,Female,26
People's Republic of China,Female,25
People's Republic of China,Female,27
People's Republic of China,Female,27
People's Republic of China,Female,27
People's Republic of China,Female,26
People's Republic of China,Female,23
Trinidad and Tobago,Female,18
Trinidad and Tobago,Female,18
People's Republic of China,Female,15
People's Republic of China,Female,19
People's Republic of China,Female,13
People's Republic of China,Female,12
Fiji,Male,24
Fiji,Male,30
Fiji,Male,35
United Republic of Tanzania,Female,18
Pakistan,Female,20
Mauritius,Male,32
Tajikistan,Male,25
Hungary,Male,27
Hungary,Male,21
Chinese Taipei,Male,33
Mauritius,Female,23
Hungary,Female,27
Finland,Female,57
Finland,Female,39
Finland,Female,24
Finland,Female,35
Finland,Male,42
Finland,Female,37
Finland,Male,27
Finland,Male,26
Finland,Male,25
Finland,Female,24
Finland,Female,26
Finland,Male,25
Finland,Female,33
Finland,Female,28
Finland,Male,29
Finland,Female,43
Finland,Male,26
Finland,Male,30
Finland,Female,13
Hungary,Female,30
Saudi Arabia,Female,27
Chinese Taipei,Male,26
Mauritius,Male,28
Hungary,Female,22
Chinese Taipei,Female,30
Hungary,Male,28
Chinese Taipei,Female,34
Egypt,Male,24
France,Female,24
France,Female,29
France,Female,29
France,Female,32
France,Female,23
France,Female,25
France,Female,19
France,Female,21
France,Female,21
France,Female,26
France,Female,20
France,Female,29
France,Female,27
France,Male,28
France,Male,19
France,Male,18
France,Male,26
France,Male,25
France,Male,24
France,Male,32
France,Male,21
France,Male,34
France,Male,22
France,Male,24
France,Male,27
France,Male,24
France,Male,23
France,Male,26
France,Male,24
Finland,Female,26
Finland,Male,31
Finland,Male,22
Finland,Male,26
Egypt,Male,27
Thailand,Female,34
Egypt,Male,36
Hungary,Male,29
Tunisia,Female,29
Egypt,Male,30
Zimbabwe,Male,24
Saudi Arabia,Male,23
Hungary,Female,20
Egypt,Male,24
Tajikistan,Female,26
United Republic of Tanzania,Male,22
Egypt,Male,29
Hungary,Male,22
Indonesia,Male,24
Egypt,Male,36
Egypt,Male,34
Egypt,Male,25
Egypt,Male,23
Denmark,Female,27
Denmark,Female,22
Egypt,Male,27
Georgia,Male,25
People's Republic of China,Female,19
People's Republic of China,Female,31
People's Republic of China,Male,19
Tunisia,Female,44
Tunisia,Female,26
Estonia,Male,35
Egypt,Female,27
Egypt,Male,35
Italy,Male,39
Italy,Female,28
Estonia,Female,34
Egypt,Male,23
People's Republic of China,Male,27
People's Republic of China,Male,24
People's Republic of China,Female,25
People's Republic of China,Female,24
People's Republic of China,Female,26
People's Republic of China,Female,25
Estonia,Female,27
Kenya,Female,22
Kenya,Male,31
Kenya,Male,27
Kenya,Female,28
Kenya,Male,23
Kenya,Male,20
Kenya,Male,26
Kenya,Female,31
Kenya,Female,32
Kenya,Male,22
Kenya,Female,33
Kenya,Female,27
Kenya,Male,29
Kenya,Male,28
Kenya,Male,40
Kenya,Female,30
Kenya,Female,20
Egypt,Male,28
Kenya,Male,28
Kenya,Female,27
Estonia,Male,25
Estonia,Male,41
Egypt,Male,23
Estonia,Male,45
Estonia,Male,27
Egypt,Male,36
Egypt,Male,23
Ireland,Male,35
Egypt,Male,29
Argentina,Female,29
Kenya,Male,33
Kenya,Female,21
Kenya,Female,24
Kenya,Male,26
France,Male,27
France,Male,21
France,Male,25
France,Female,25
France,Male,29
France,Female,27
France,Male,29
France,Female,23
France,Male,27
France,Male,30
France,Female,28
France,Female,29
France,Male,24
France,Male,35
France,Female,29
France,Male,26
France,Male,25
Hungary,Female,28
France,Male,36
France,Female,20
France,Male,33
France,Male,23
France,Male,23
France,Male,20
France,Female,33
France,Female,23
France,Female,30
France,Male,26
France,Male,25
France,Male,24
France,Male,25
France,Female,24
France,Male,27
France,Female,26
France,Female,25
France,Male,31
France,Male,26
France,Male,27
France,Female,26
France,Male,30
France,Female,23
France,Female,25
France,Female,26
France,Male,30
France,Female,26
France,Female,31
Hungary,Female,23
Israel,Female,24
Thailand,Female,17
Argentina,Male,25
Benin,Female,17
Hungary,Female,28
Italy,Female,25
Benin,Male,19
Hungary,Male,30
Cyprus,Male,28
Hungary,Male,36
Hungary,Male,23
